"YEAR","Seas","Flt","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","NUMTOWS","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"1973","2","MOBILEGOFM","0","0","1","17","17","41","0","410","12","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","2","MOBILEGOFM","0","0","1","17","17","69","0","79","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","2","MOBILEGOFM","0","0","1","17","17","197","4","43","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2005","2","MOBILEGOFM","0","0","1","17","17","83","0","35","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","2","MOBILEGOFM","0","0","1","17","17","57","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","2","MOBILEGOFM","0","0","1","17","17","59","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","2","MOBILEGOFM","0","0","1","17","17","135","0","59","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","2","MOBILEGOFM","0","0","1","17","17","72","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1994","2","MOBILEGOFM","0","0","1","17","17","40","0","19","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","2","MOBILEGOFM","0","0","1","17","17","102","1","49","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1997","2","MOBILEGOFM","0","0","1","17","17","138","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1996","2","MOBILEGOFM","0","0","1","17","17","86","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1995","2","MOBILEGOFM","0","0","1","17","17","95","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2001","2","MOBILEGOFM","0","0","1","17","17","72","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2000","2","MOBILEGOFM","0","0","1","17","17","103","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","MOBILEGOFM","0","0","1","17","17","52","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","2","MOBILEGOFM","0","0","1","17","17","45","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","1","MOBILEGOFM","0","0","1","17","17","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","1","MOBILEGOFM","0","0","1","17","17","13","0","17","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","1","MOBILEGOFM","0","0","1","17","17","7","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","1","MOBILEGOFM","0","0","1","17","17","7","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","1","MOBILEGOFM","0","0","1","17","17","9","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1966","1","MOBILEGOFM","0","0","1","17","17","10","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","1","MOBILEGOFM","0","0","1","17","17","50","0","143","14","0","0","0","0","0","0","0","0","0","0","0","0"
"1976","1","MOBILEGOFM","0","0","1","17","17","69","0","11","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1982","1","MOBILEGOFM","0","0","1","17","17","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","1","MOBILEGOFM","0","0","1","17","17","50","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1993","1","MOBILEGOFM","0","0","1","17","17","41","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","1","MOBILEGOFM","0","0","1","17","17","37","0","35","7","0","0","0","0","0","0","0","0","0","0","0","0"
"2006","1","MOBILEGOFM","0","0","1","17","17","44","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1992","1","MOBILEGOFM","0","0","1","17","17","37","0","5","36","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","1","MOBILEGOFM","0","0","1","17","17","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","1","MOBILEGOFM","0","0","1","17","17","16","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1984","1","MOBILEGOFM","0","0","1","17","17","49","0","9","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","1","MOBILEGOFM","0","0","1","17","17","4","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0"
"1970","1","MOBILEGOFM","0","0","1","17","17","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1985","1","MOBILEGOFM","0","0","1","17","17","20","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1988","1","MOBILEGOFM","0","0","1","17","17","30","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1986","1","MOBILEGOFM","0","0","1","17","17","17","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","1","MOBILEGOFM","0","0","1","17","17","20","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1965","1","MOBILEGOFM","0","0","1","17","17","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1991","1","MOBILEGOFM","0","0","1","17","17","39","0","6","33","0","0","0","0","0","0","0","0","0","0","0","0"
"1990","1","MOBILEGOFM","0","0","1","17","17","41","0","12","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1989","1","MOBILEGOFM","0","0","1","17","17","15","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1967","1","MOBILEGOFM","0","0","1","17","17","25","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0"
"1987","1","MOBILEGOFM","0","0","1","17","17","33","0","15","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","1","MOBILEGOFM","0","0","1","17","17","18","0","426","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","1","MOBILEGOFM","0","0","1","17","17","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1979","1","MOBILEGOFM","0","0","1","17","17","63","0","19","17","0","0","0","0","0","0","0","0","0","0","0","0"
"1980","1","MOBILEGOFM","0","0","1","17","17","128","0","2","24","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","1","MOBILEGOFM","0","0","1","17","17","24","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","1","MOBILEGOFM","0","0","1","17","17","68","0","28","10","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","1","MOBILEGOFM","0","0","1","17","17","34","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","1","MOBILEGOFM","0","0","1","17","17","43","0","4","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","1","MOBILEGOFM","0","0","1","17","17","25","0","12","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1994","1","MOBILEGOFM","0","0","1","17","17","27","0","8","6","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","1","MOBILEGOFM","0","0","1","17","17","55","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1997","1","MOBILEGOFM","0","0","1","17","17","33","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1996","1","MOBILEGOFM","0","0","1","17","17","31","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1995","1","MOBILEGOFM","0","0","1","17","17","23","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2001","1","MOBILEGOFM","0","0","1","17","17","56","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2000","1","MOBILEGOFM","0","0","1","17","17","37","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","1","MOBILEGOFM","0","0","1","17","17","23","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1966","2","FIXEDGOFM","0","0","1","17","17","160","0","243","86","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","2","FIXEDGOFM","0","0","1","17","17","196","0","375","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1976","2","FIXEDGOFM","0","0","1","17","17","173","0","216","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1982","2","FIXEDGOFM","0","0","1","17","17","121","1","138","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","2","FIXEDGOFM","0","0","1","17","17","306","0","323","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1993","2","FIXEDGOFM","0","0","1","17","17","19","0","29","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","2","FIXEDGOFM","0","0","1","17","17","127","1","177","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1992","2","FIXEDGOFM","0","0","1","17","17","31","0","54","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","2","FIXEDGOFM","0","0","1","17","17","255","4","1690","2","1","0","0","0","0","0","0","0","0","0","0","0"
"1983","2","FIXEDGOFM","0","0","1","17","17","43","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1984","2","FIXEDGOFM","0","0","1","17","17","9","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","2","FIXEDGOFM","0","0","1","17","17","213","0","222","17","0","0","0","0","0","0","0","0","0","0","0","0"
"1970","2","FIXEDGOFM","0","0","1","17","17","72","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1985","2","FIXEDGOFM","0","0","1","17","17","35","1","39","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1988","2","FIXEDGOFM","0","0","1","17","17","22","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1986","2","FIXEDGOFM","0","0","1","17","17","12","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","2","FIXEDGOFM","0","0","1","17","17","122","3","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1965","2","FIXEDGOFM","0","0","1","17","17","243","0","1090","28","0","0","0","0","0","0","0","0","0","0","0","0"
"1991","2","FIXEDGOFM","0","0","1","17","17","17","0","27","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1990","2","FIXEDGOFM","0","0","1","17","17","30","0","43","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1989","2","FIXEDGOFM","0","0","1","17","17","20","0","18","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1967","2","FIXEDGOFM","0","0","1","17","17","206","0","302","47","0","0","0","0","0","0","0","0","0","0","0","0"
"1987","2","FIXEDGOFM","0","0","1","17","17","17","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1971","2","FIXEDGOFM","0","0","1","17","17","83","0","47","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","2","FIXEDGOFM","0","0","1","17","17","93","0","392","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","2","FIXEDGOFM","0","0","1","17","17","209","0","325","56","0","0","0","0","0","0","0","0","0","0","0","0"
"1979","2","FIXEDGOFM","0","0","1","17","17","493","0","647","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1980","2","FIXEDGOFM","0","0","1","17","17","175","0","150","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1973","2","FIXEDGOFM","0","0","1","17","17","95","0","139","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","2","FIXEDGOFM","0","0","1","17","17","217","0","287","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","2","FIXEDGOFM","0","0","1","17","17","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","2","FIXEDGOFM","0","0","1","17","17","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","2","FIXEDGOFM","0","0","1","17","17","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1994","2","FIXEDGOFM","0","0","1","17","17","12","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2001","2","FIXEDGOFM","0","0","1","17","17","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1966","1","FIXEDGOFM","0","0","1","17","17","61","0","7","116","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","1","FIXEDGOFM","0","0","1","17","17","52","0","83","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1976","1","FIXEDGOFM","0","0","1","17","17","65","0","90","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1982","1","FIXEDGOFM","0","0","1","17","17","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","1","FIXEDGOFM","0","0","1","17","17","46","0","32","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1993","1","FIXEDGOFM","0","0","1","17","17","13","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","1","FIXEDGOFM","0","0","1","17","17","17","0","22","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1992","1","FIXEDGOFM","0","0","1","17","17","7","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","1","FIXEDGOFM","0","0","1","17","17","74","0","245","38","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","1","FIXEDGOFM","0","0","1","17","17","19","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1984","1","FIXEDGOFM","0","0","1","17","17","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","1","FIXEDGOFM","0","0","1","17","17","87","0","9","120","0","0","0","0","0","0","0","0","0","0","0","0"
"1970","1","FIXEDGOFM","0","0","1","17","17","45","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1985","1","FIXEDGOFM","0","0","1","17","17","19","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1988","1","FIXEDGOFM","0","0","1","17","17","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1986","1","FIXEDGOFM","0","0","1","17","17","6","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","1","FIXEDGOFM","0","0","1","17","17","32","0","39","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1965","1","FIXEDGOFM","0","0","1","17","17","110","0","48","36","0","0","0","0","0","0","0","0","0","0","0","0"
"1991","1","FIXEDGOFM","0","0","1","17","17","7","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1990","1","FIXEDGOFM","0","0","1","17","17","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1989","1","FIXEDGOFM","0","0","1","17","17","9","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1967","1","FIXEDGOFM","0","0","1","17","17","35","0","9","33","0","0","0","0","0","0","0","0","0","0","0","0"
"1987","1","FIXEDGOFM","0","0","1","17","17","4","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1971","1","FIXEDGOFM","0","0","1","17","17","20","0","35","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","1","FIXEDGOFM","0","0","1","17","17","27","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","1","FIXEDGOFM","0","0","1","17","17","99","0","1","60","0","0","0","0","0","0","0","0","0","0","0","0"
"1979","1","FIXEDGOFM","0","0","1","17","17","66","0","53","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1980","1","FIXEDGOFM","0","0","1","17","17","17","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","1","FIXEDGOFM","0","0","1","17","17","15","0","12","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","1","FIXEDGOFM","0","0","1","17","17","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","1","FIXEDGOFM","0","0","1","17","17","6","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1994","1","FIXEDGOFM","0","0","1","17","17","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1996","1","FIXEDGOFM","0","0","1","17","17","6","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","2","MOBILEOTHER","0","0","1","17","17","31","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","2","MOBILEOTHER","0","0","1","17","17","24","0","40","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","2","MOBILEOTHER","0","0","1","17","17","16","100","52","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","2","MOBILEOTHER","0","0","1","17","17","28","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2005","2","MOBILEOTHER","0","0","1","17","17","31","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","2","MOBILEOTHER","0","0","1","17","17","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","2","MOBILEOTHER","0","0","1","17","17","12","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","2","MOBILEOTHER","0","0","1","17","17","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1997","2","MOBILEOTHER","0","0","1","17","17","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1996","2","MOBILEOTHER","0","0","1","17","17","9","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2001","2","MOBILEOTHER","0","0","1","17","17","58","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","1","MOBILEOTHER","0","0","1","17","17","30","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","1","MOBILEOTHER","0","0","1","17","17","39","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","1","MOBILEOTHER","0","0","1","17","17","58","0","30","44","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","1","MOBILEOTHER","0","0","1","17","17","44","0","13","8","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","1","MOBILEOTHER","0","0","1","17","17","38","0","2","77","1","0","0","0","0","0","0","0","0","0","0","0"
"1977","1","MOBILEOTHER","0","0","1","17","17","21","0","32","6","2","0","0","0","0","0","0","0","0","0","0","0"
"1976","1","MOBILEOTHER","0","0","1","17","17","13","0","93","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1993","1","MOBILEOTHER","0","0","1","17","17","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","1","MOBILEOTHER","0","0","1","17","17","27","0","60","34","0","0","0","0","0","0","0","0","0","0","0","0"
"2006","1","MOBILEOTHER","0","0","1","17","17","67","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0"
"1970","1","MOBILEOTHER","0","0","1","17","17","8","0","87","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","1","MOBILEOTHER","0","0","1","17","17","35","0","26","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1991","1","MOBILEOTHER","0","0","1","17","17","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1967","1","MOBILEOTHER","0","0","1","17","17","12","0","4","540","40","0","0","0","0","0","0","0","0","0","0","0"
"1971","1","MOBILEOTHER","0","0","1","17","17","32","0","225","14","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","1","MOBILEOTHER","0","0","1","17","17","16","0","271","56","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","1","MOBILEOTHER","0","0","1","17","17","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1973","1","MOBILEOTHER","0","0","1","17","17","14","0","3","33","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","1","MOBILEOTHER","0","0","1","17","17","34","0","16","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","1","MOBILEOTHER","0","0","1","17","17","11","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2005","1","MOBILEOTHER","0","0","1","17","17","42","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","1","MOBILEOTHER","0","0","1","17","17","37","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","1","MOBILEOTHER","0","0","1","17","17","23","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
